Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
19/09/2026 19:02,2-1019,Sale,FOOD,10127,NESCAFE CREAMY WHITE TWIN PACK,,,3.000,51.00,0.00,51.00,42.00,9.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 19:02,2-1019,Sale,FOOD,10171,ENERGEN VNLA,,,3.000,36.00,0.00,36.00,25.95,10.05,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 19:02,2-1019,Sale,ICE CREAM 🍦,10344,CREAMLINE PINIPIG CHOCOLATE 70ML,,,1.000,19.98,0.00,19.98,16.15,3.83,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 19:00,2-1018,Sale,DRINKS,10439,NATURE'S SPRING DISTILLED 1000ML,,,1.000,28.00,0.00,28.00,16.43,11.57,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:47,2-1017,Sale,DRINKS,98000108,VITAMILK(DOUBLECHOCO) 300ML,,,1.000,35.00,0.00,35.00,29.50,5.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:47,2-1017,Sale,DRINKS,98000136,DELIGHT PROBIOTIC 100ML,,,1.000,16.00,0.00,16.00,11.40,4.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:41,2-1016,Sale,SNACKS,98000138,NUTRI STAR CHICKEN BBQ,,,1.000,10.00,0.00,10.00,8.25,1.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:29,2-1015,Sale,SNACKS,10143,CHIPPY BBQ 25G,,,1.000,9.75,0.00,9.75,6.30,3.45,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:09,2-1014,Sale,SNACKS,10389,MOBY CRUNCHY CHOCOLATE,,,1.000,11.00,0.00,11.00,8.25,2.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:09,2-1014,Sale,SNACKS,10144,CHIPPY CHILI CHEESE 25G,,,1.000,9.75,0.00,9.75,6.30,3.45,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:08,2-1013,Sale,CIGARETTE,98000117,WINSTON RED STICK,,,3.000,36.00,0.00,36.00,27.30,8.70,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:07,2-1012,Sale,DRINKS,10439,NATURE'S SPRING DISTILLED 1000ML,,,1.000,28.00,0.00,28.00,16.43,11.57,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 18:02,2-1011,Sale,SNACKS,98000061,VCUT CHEESE FLAVOR 25G,,,1.000,20.25,0.00,20.25,14.25,6.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:58,2-1010,Sale,,9800170,"#StyroCups w/ stirrer",,,5.000,25.00,0.00,25.00,0.00,25.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:56,2-1009,Sale,DRINKS,10372,PEPSI EXTRA FIZZ 1.5L,,,1.000,64.98,0.00,64.98,59.75,5.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:51,2-1008,Sale,,9800170,"#StyroCups w/ stirrer",,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,FOOD,10041,MISUA PACK 12S,,,1.000,52.00,0.00,52.00,0.00,52.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,Cleaning/Laundry Supplies,980000029,DOWNY PASSION 26ML,,,5.000,44.90,0.00,44.90,31.15,13.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,Cleaning/Laundry Supplies,980000026,DOWNY SUNRISE FRESH 26ML,,,4.000,35.92,0.00,35.92,24.92,11.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,,10141,PRESTO PACK,,,2.000,180.00,0.00,180.00,0.00,180.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,SNACKS,10203,NIPS PEANUT 14G,,,6.000,48.00,0.00,48.00,35.22,12.78,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,FOOD,10416,NESTEA LEMON CUCUMBER,,,1.000,25.50,0.00,25.50,19.65,5.85,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,FOOD,10418,TANG LYCHEE,,,1.000,27.00,0.00,27.00,20.70,6.30,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,FOOD,10419,TANG MIXED BERRIES,,,1.000,27.00,0.00,27.00,20.80,6.20,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,FOOD,10459,PANCIT CANTON CHILIMANSI KASALO PACK,,,1.000,25.00,0.00,25.00,19.25,5.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,FOOD,10458,PANCIT CANTON SWEET&SPICY KASALO PACK,,,1.000,25.00,0.00,25.00,19.25,5.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,FOOD,10460,PANCIT CANTON KALAMANSI KASALO PACK,,,1.000,25.00,0.00,25.00,19.25,5.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,SNACKS,10152,MOBY CARAMEL,,,1.000,11.00,0.00,11.00,8.25,2.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,SNACKS,10389,MOBY CRUNCHY CHOCOLATE,,,1.000,11.00,0.00,11.00,8.25,2.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,SNACKS,10317,CLOVER CHEESIER 24G,,,1.000,10.00,0.00,10.00,7.50,2.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:44,2-1007,Sale,SNACKS,10138,CHEEZ IT,,,1.000,10.00,0.00,10.00,8.25,1.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:25,2-1006,Sale,SNACKS,10143,CHIPPY BBQ 25G,,,1.000,9.75,0.00,9.75,6.30,3.45,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:24,2-1005,Sale,SNACKS,10152,MOBY CARAMEL,,,3.000,33.00,0.00,33.00,24.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:24,2-1005,Sale,,98000110,MIGHTY PULA  STICK,,,3.000,30.00,0.00,30.00,24.06,5.94,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:24,2-1005,Sale,DRINKS,10107,COCA COLA 290ML,,,2.000,40.00,0.00,40.00,33.00,7.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:24,2-1005,Sale,Cleaning/Laundry Supplies,980000018,PANTENE SUPPLEMENT CONDITIONER COLLAGEN,,,2.000,19.96,0.00,19.96,15.14,4.82,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:24,2-1005,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,2.000,40.00,0.00,40.00,32.70,7.30,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:18,2-1004,Sale,FOOD,10189,NESCAFE STICK,,,2.000,10.00,0.00,10.00,6.50,3.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 17:18,2-1004,Sale,FOOD,10169,BEAR BRAND SWAK,,,1.000,15.00,0.00,15.00,9.00,6.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:58,2-1003,Sale,SNACKS,98000138,NUTRI STAR CHICKEN BBQ,,,1.000,10.00,0.00,10.00,8.25,1.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:58,2-1003,Sale,SNACKS,10266,CHIZ CURLS 18G,,,1.000,9.75,0.00,9.75,7.25,2.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:58,2-1003,Sale,DRINKS,98000053,C2 SOLO LEMON 230ML,,,1.000,17.00,0.00,17.00,15.32,1.68,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:56,2-1002,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,2.000,40.00,0.00,40.00,32.70,7.30,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:56,2-1002,Sale,SNACKS,98000121,PRESTO PEANUT BUTTER,,,1.000,10.00,0.00,10.00,6.45,3.55,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:56,2-1002,Sale,FOOD,10332,LEMON SQUARE LAVA CAKE,,,2.000,19.96,0.00,19.96,15.60,4.36,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:40,2-1001,Sale,FOOD,10170,BEAR BRAND SWAK CHOCO,,,3.000,45.00,0.00,45.00,27.00,18.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:38,2-1000,Sale,DRINKS,98000046,COCA COLA 1.75L,,,2.000,169.50,0.00,169.50,123.34,46.16,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:38,2-1000,Sale,SNACKS,10149,NOVA COUNTRY CHEDDAR 20G,,,1.000,8.75,0.00,8.75,6.66,2.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:38,2-1000,Sale,DRINKS,10273,CLVB 1 LTR,,,1.000,185.00,0.00,185.00,145.00,40.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:38,2-1000,Sale,DRINKS,10435,KULAFU 700ML,,,1.000,110.00,0.00,110.00,86.90,23.10,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:38,2-1000,Sale,DRINKS,10190,GATORADE BLUE BOLT 350ML,,,1.000,35.00,0.00,35.00,25.83,9.17,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:38,2-1000,Sale,ESSENTIAL OILS,10000,EFFICASCENT50,,,1.000,53.00,0.00,53.00,0.00,53.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 16:38,2-1000,Sale,SNACKS,10206,NIPS MILK CHOCO 14G,,,12.000,96.00,0.00,96.00,70.44,25.56,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 15:53,2-0999,Sale,DRINKS,10083,RED HORSE 500,,,4.000,300.00,0.00,300.00,240.00,60.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 15:53,2-0999,Sale,SNACKS,10142,OISHI PRAWN CRACKERS SPICY 24G,,,2.000,18.00,0.00,18.00,15.00,3.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 15:53,2-0999,Sale,SNACKS,98000071,MANG JUAN SUKAT SILI 26G,,,2.000,24.50,0.00,24.50,12.60,11.90,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 15:53,2-0999,Sale,SNACKS,10143,CHIPPY BBQ 25G,,,2.000,19.50,0.00,19.50,12.60,6.90,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 15:41,2-0998,Sale,DRINKS,10188,NATURE'S SPRING PURE 1000ML,,,1.000,25.00,0.00,25.00,14.26,10.74,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 14:55,2-0997,Sale,,98000112,MIGHTY PUTI STICK,,,4.000,40.00,0.00,40.00,32.08,7.92,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 14:17,2-0996,Sale,CIGARETTE,98000117,WINSTON RED STICK,,,4.000,48.00,0.00,48.00,36.40,11.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:53,2-0995,Sale,,98000110,MIGHTY PULA  STICK,,,1.000,10.00,0.00,10.00,8.02,1.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:43,2-0994,Sale,SNACKS,10213,MAGIC CREAMS CHOCO,,,1.000,9.00,0.00,9.00,5.55,3.45,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:42,2-0993,Sale,DRINKS,980000560,COBRA  ASTIG 290ML,,,1.000,21.50,0.00,21.50,16.58,4.92,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:42,2-0993,Sale,DRINKS,10188,NATURE'S SPRING PURE 1000ML,,,1.000,25.00,0.00,25.00,14.26,10.74,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:42,2-0993,Sale,SNACKS,10409,HAPPY CHICKEN ADOBO 5G,,,10.000,20.00,0.00,20.00,11.00,9.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:23,2-0992,Sale,SNACKS,10231,CLOUD 9 CLASSIC,,,1.000,10.00,0.00,10.00,6.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:22,2-0991,Sale,DRINKS,10190,GATORADE BLUE BOLT 350ML,,,1.000,35.00,0.00,35.00,25.83,9.17,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 13:19,2-0990,Sale,DRINKS,10438,NATURE'S SPRING DISTILLED 500ML,,,1.000,18.00,0.00,18.00,9.94,8.06,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 12:51,2-0989,Sale,,98000110,MIGHTY PULA  STICK,,,1.000,10.00,0.00,10.00,8.02,1.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 12:43,2-0988,Sale,,98000110,MIGHTY PULA  STICK,,,2.000,20.00,0.00,20.00,16.04,3.96,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 12:11,2-0987,Sale,FOOD,10201,OSAKA SARDINES,,,1.000,27.00,0.00,27.00,23.39,3.61,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 12:10,2-0986,Sale,FEMININE CARE,10426,MODESS REGULAR 12 PADS,,,2.000,150.00,0.00,150.00,120.00,30.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 12:01,2-0985,Sale,SNACKS,10401,MARTY'S CRACKLINGS CHICK INSL 90G,,,1.000,28.50,0.00,28.50,21.90,6.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 12:01,2-0985,Sale,SNACKS,10403,MARTY'S CRACKLINGS PLN SLTD 90G,,,1.000,28.50,0.00,28.50,21.90,6.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 11:59,2-0984,Sale,FEMININE CARE,10421,SISTERS OVERNIGHT DRY,,,1.000,42.50,0.00,42.50,32.75,9.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 11:59,2-0984,Sale,DRINKS,980000055,C2 GREEN TEA LEMON 1L,,,1.000,57.75,0.00,57.75,44.42,13.33,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 11:53,2-0983,Sale,SNACKS,98000131,DINGDONG SNACK MIX WITH  CHIPS CURLS 100G,,,1.000,30.00,0.00,30.00,24.00,6.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 11:53,2-0983,Sale,SNACKS,98000132,DINGDONG HOT& SPICY 100G,,,1.000,35.00,0.00,35.00,27.00,8.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 11:20,2-0982,Sale,,98000110,MIGHTY PULA  STICK,,,2.000,20.00,0.00,20.00,16.04,3.96,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:41,2-0981,Sale,,98000110,MIGHTY PULA  STICK,,,3.000,30.00,0.00,30.00,24.06,5.94,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:30,2-0980,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.75,0.00,84.75,61.67,23.08,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:28,2-0979,Sale,DRINKS,98000053,C2 SOLO LEMON 230ML,,,1.000,17.00,0.00,17.00,15.32,1.68,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:12,2-0978,Sale,,10235,"#misc",,,1.000,320.00,0.00,320.00,0.00,320.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:09,2-0977,Sale,HOME ESSENTIALS,10242,KERATIN PLUS (GOLD) 20g,,,1.000,9.98,0.00,9.98,6.00,3.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:09,2-0977,Sale,,98000110,MIGHTY PULA  STICK,,,3.000,30.00,0.00,30.00,24.06,5.94,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:08,2-0976,Sale,,98000093,COBRA  ASTIG CITRUS BLAST 290ML,,,1.000,21.50,0.00,21.50,16.58,4.92,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
19/09/2026 10:08,2-0976,Sale,,98000110,MIGHTY PULA  STICK,,,2.000,20.00,0.00,20.00,16.04,3.96,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 22:25,2-0975,Sale,DRINKS,98000136,DELIGHT PROBIOTIC 100ML,,,1.000,16.00,0.00,16.00,11.40,4.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 22:25,2-0975,Sale,SNACKS,10152,MOBY CARAMEL,,,1.000,11.00,0.00,11.00,8.25,2.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 22:25,2-0975,Sale,SNACKS,98000137,NUTRI STAR CHICKEN BBQ,,,1.000,10.00,0.00,10.00,8.25,1.75,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 22:06,2-0974,Sale,,9800170,"#StyroCups w/ stirrer",,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 22:01,2-0973,Sale,DRINKS,10188,NATURE'S SPRING PURE 1000ML,,,1.000,25.00,0.00,25.00,14.26,10.74,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 22:01,2-0973,Sale,DRINKS,10193,YAKULT,,,1.000,15.00,0.00,15.00,10.00,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 21:57,2-0972,Sale,,98000112,MIGHTY PUTI STICK,,,5.000,50.00,0.00,50.00,40.10,9.90,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 21:57,2-0972,Sale,HOME ESSENTIALS,10044,FUEGO MATCH - PIECE,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 21:49,2-0971,Sale,SNACKS,10202,PIATTOS CHEESE 85G,,,1.000,38.50,0.00,38.50,33.22,5.28,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 21:37,2-0970,Sale,DRINKS,10435,KULAFU 700ML,,,1.000,110.00,0.00,110.00,86.90,23.10,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 21:23,2-0969,Sale,DRINKS,10437,NATURE'S SPRING PURE 500ML,,,1.000,15.00,0.00,15.00,9.06,5.94,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 21:15,2-0968,Sale,SNACKS,98000060,NOVA HOMESTYLE BBQ 78G,,,1.000,38.50,0.00,38.50,29.55,8.95,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:36,2-0967,Sale,SNACKS,10140,OISHI RINBEE,,,1.000,9.00,0.00,9.00,7.50,1.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:36,2-0967,Sale,SNACKS,98000068,FUN SIZE! PIATTOS CHEESE 18G,,,1.000,10.50,0.00,10.50,6.66,3.84,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:36,2-0967,Sale,SNACKS,10142,OISHI PRAWN CRACKERS SPICY 24G,,,1.000,9.00,0.00,9.00,7.50,1.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:36,2-0967,Sale,DRINKS,10252,Royal 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:30,2-0966,Sale,,98000112,MIGHTY PUTI STICK,,,2.000,20.00,0.00,20.00,16.04,3.96,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:30,2-0966,Sale,HOME ESSENTIALS,10043,LION TIGER KATOL - COIL,,,3.000,15.00,0.00,15.00,12.00,3.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:19,2-0965,Sale,DRINKS,98000120,SMIRNOFF,,,1.000,65.00,0.00,65.00,54.00,11.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:13,2-0964,Sale,SNACKS,10158,CRISPY PATATA 85G,,,1.000,33.50,0.00,33.50,25.65,7.85,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:13,2-0964,Sale,SNACKS,98000065,CHIPPY CHILI & CHEESE 108G,,,1.000,28.75,0.00,28.75,21.35,7.40,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:10,2-0963,Sale,SNACKS,10130,OISHI CRACKLINGS,,,1.000,9.00,0.00,9.00,7.50,1.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:10,2-0963,Sale,SNACKS,10157,SWEETCHILI CHPS BBQ,,,1.000,11.50,0.00,11.50,8.25,3.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:10,2-0963,Sale,SNACKS,10183,DINGDONG HOTNSPICY 5G,,,10.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:09,2-0962,Sale,DRINKS,10084,RED HORSE LITRO,,,1.000,145.00,0.00,145.00,120.00,25.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:09,2-0962,Sale,,10235,"#misc",,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:03,2-0961,Sale,,9800170,"#StyroCups w/ stirrer",,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:03,2-0961,Sale,DRINKS,10383Q,PEPSI EXTRA FIZZ 195ML,,,1.000,15.00,0.00,15.00,11.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 20:03,2-0961,Sale,DRINKS,98000136,DELIGHT PROBIOTIC 100ML,,,1.000,16.00,0.00,16.00,11.40,4.60,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:45,2-0960,Sale,SNACKS,98000071,MANG JUAN SUKAT SILI 26G,,,1.000,12.25,0.00,12.25,6.30,5.95,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:44,2-0959,Sale,ICE CREAM 🍦,10367,CREAMLINE SUNDAE STRAWBERRY 120ML,,,1.000,24.98,0.00,24.98,15.85,9.13,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:44,2-0959,Sale,SNACKS,10224,MAGIC CHIPS BBQ,,,1.000,10.00,0.00,10.00,7.92,2.08,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:44,2-0959,Sale,SNACKS,98000068,FUN SIZE! PIATTOS CHEESE 18G,,,1.000,10.50,0.00,10.50,6.66,3.84,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:31,2-0958,Sale,SNACKS,10143,CHIPPY BBQ 25G,,,1.000,9.75,0.00,9.75,6.30,3.45,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:29,2-0957,Sale,ICE CREAM 🍦,10346,CREAMLINE BAR COOKIES & CREAM,,,1.000,16.75,0.00,16.75,11.60,5.15,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:29,2-0957,Sale,ICE CREAM 🍦,10348,CREAMLINE BAR ROCKY ROAD,,,1.000,16.75,0.00,16.75,11.60,5.15,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:29,2-0957,Sale,ICE CREAM 🍦,10347,CREAMLINE BAR UBE QUESO PASTILLAS,,,1.000,16.75,0.00,16.75,11.60,5.15,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 19:29,2-0957,Sale,ICE CREAM 🍦,10346,CREAMLINE BAR COOKIES & CREAM,,,1.000,16.75,0.00,16.75,11.60,5.15,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 18:44,2-0956,Sale,DRINKS,10129,C2 SOLO APPLE 230ML,,,1.000,17.00,0.00,17.00,11.79,5.21,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 18:24,2-0955,Sale,FOOD,10228,NISSIN CUP NOODLES SPCYHTBF,,,1.000,30.00,0.00,30.00,22.01,7.99,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
18/09/2026 18:17,2-0954,Sale,FOOD,10199,HOBE INSTANT SOTANGHON,,,1.000,32.50,0.00,32.50,27.49,5.01,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
